,Year,Area/Region/Country,Country or Area of Origin / Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
1627,2017,Upper-middle-income countries,49731791,1147743,1266245,2348607,78198,8030,1614,62,113446,236,1497,154338,702409,1087,38417,50824,873257,904,1499,430026,2429,843113,35665,3511,35915,132,48,497927,770296,69839,242862,410,6415,605439,5295,11480,1545,695407,39997,61749,1239,15,442,4097,111,292181,316727,283393,24935,1316739,4799,45719,53,15242,5417,314006,59802,280,22874,23360,75397,63614,13519,1459,731,28747,67719,135367,41187,58931,3824,64504,7833,0,53,1522,9835,125338,1271,0,849,128,521053,933223,16851,113,153616,105,1310,193,5,87287,3888,1657,28129,343324,0,32823,35334,779,251763,1154709,46732,313595,24419,0,26037,401885,3616,116368,38815,2662094,30088,2221,13736,608933,923527,102576,48411,316027,1288,7954,105,95695,662,3796,107469,20509,151,37955,879,1,703,570,16154,0,32185,246,547,21668,90833,208,12531,384714,2144603,176142,44,221098,80446,0,13573,317613,443,52690,37,92,11014,2054,89776,24,19625,145,755125,321766,195473,101204,279256,10572,1536,269879,472729,552,50721,3278472,8342,470,476,1419,113,1721,16455,110,6111,51175,26817,112422,1583,1218,84681,134,8376,35383,754,153507,51798,2185,335333,36502,845927,26878,5130,88356,14981,37593,4795596,490180,239235,30159,60,15568,124,2713,10928,6497,127551,201985,38,1343,10337,3899515,4099,234740,20793,1165385,820,181858,1563259,453,104171,140998,13,164955,27914,108764,695849
1628,2017,Lower-middle-income countries,31708037,872517,1082370,1536992,243,27980,23,0,84518,0,137,46169,69046,66,29413,1523,202418,99,40695,3161623,40,289641,3192,2628,453077,0,6813,443,129,1114,43933,0,25330,2311,1367686,7984,64365,24752,40797,16229,20,90,334857,205878,0,6027,387978,452,0,6405,856,21918,0,14161,33364,161,4992,173,466,449,10281,470090,1124,349,3,511,2400,181933,31747,5392,193621,11037,128314,0,0,1101,579,69921,21,0,4675,113,110637,36353,273045,9,3077,414,0,0,1077,15588,108043,6774,5,132,0,33435,1231,56,2037071,211746,17110,457544,752,2,69799,19562,64,55548,76806,261308,6167,259,28552,43741,98090,20776,15478,229,138074,44994,0,27475,10,43,14197,228407,1633,681814,5,92,0,13672,293,0,32546,0,76,133,2,0,9625,14637,304635,7028,1522,581323,10188,287,3383,24741,184185,246452,1,75,15698,11209,1113339,317,1693,679,4567,13210,12210,7511,96521,447,11040,47542,155236,0,2622,4655648,47454,0,0,0,0,0,21,0,56270,43685,58504,79,44,7338,40739,49,105,9,354,883034,63093,394025,22115,167421,2810639,71358,128,36,1650,4163,863967,43470,217,83115,23198,297051,0,75,5,5070,7617,26137,0,302,334948,229002,25762,89846,46195,160233,94,854,241715,168,1669,99594,0,28324,36889,2885,18050
1629,2017,Low-income countries,10914651,170583,842812,2,10,15990,0,5,199989,0,4325,1096,8,0,223,382,4,12,2,591,10,0,792,1,106829,0,28336,4,1,3502,3451,0,0,2,72753,388957,8159,8,41995,2843,0,0,370580,18812,0,717,54032,165,0,4306,13199,83053,0,696,617575,18,4290,0,7,0,1416,923055,320,3927,12,5111,1,5218,3,10500,225839,0,28165,0,0,2,5,59162,0,0,36266,18356,0,4787,124418,0,59,0,0,0,0,0,222135,46899,0,24,0,289,0,0,465329,1428,0,0,10,0,10,4079,0,1085,1,0,109570,2,0,0,0,22,4195,8893,16242,1616,3,0,0,9660,202711,197,0,242005,0,5,0,75665,242,0,650,2,0,0,0,0,4339,168199,1,769,17,24,441,0,1,4,167430,209811,0,0,1,0,99672,8,0,15,0,1272,2956,0,5772,3282,0,6088,2,850,4,1594,482545,0,0,0,0,29,27,0,153,1419,153111,1,447,54909,0,0,0,73,11,513979,39259,1331179,4048,200,0,1067898,0,108,238,1002,7,4100,0,617,0,86028,0,944,0,517,41,0,0,0,253429,8,0,13246,126500,12317,0,608,204,0,5330,762,0,0,8294,90848,66945
1630,2017,Sub-Saharan Africa,22975988,1237874,1688812,196,278,18915,0,5,388942,0,4758,4138,64,0,13294,9489,4,57,316,13005,57,395,14653,1,595614,97,2,272,335,74386,6449,35,35,6522,1445167,408201,72256,8,121229,12169,0,0,705511,227409,0,1140,57896,2688,0,3527,73562,146983,0,114,654290,1668,5571,0,8122,3360,1844,1455764,5007,3927,12,1,1,29274,3,74652,417309,237,154603,0,0,76,1145,199893,0,0,41737,18520,0,107832,412611,87,15178,0,0,0,0,148,332564,53633,92,24,0,289,0,51,97870,2235,1188,383,20844,0,7546,42928,319,3588,93,0,142508,2,179,59,51,714,9772,325149,155509,7592,3,662,85,36492,324303,1561,130,960054,561,5,0,86950,22026,6606,473,2,42,0,0,0,6958,565555,356,183500,52,409,35287,0,5237,182,351512,499744,31,42,2351,51,21117,8,96,111,195,337,3443,16479,147202,0,0,3657,2,1402,2701,11078,538230,371,42,0,0,29,27,0,62463,2748,233948,6402,1995,63153,1500,0,694,73,11,1127221,148442,1724926,5707,5377,321,1080688,0,88407,1245,4109,453,0,197,1801,8,398633,0,944,42,1106,1937,0,0,0,597778,6555,364,151081,192438,30800,72,188,0,0,496,269,0,28324,8701,201186,780522
1631,2017,AFRICA,24650223,1251231,1729180,721,698,47890,0,5,388969,0,4774,4373,475,0,14500,10826,35,71,1683,14521,57,1435,17309,1,595649,97,2,272,730,74386,6832,35,100,6587,1445229,408236,72256,8,122078,15679,0,0,705565,228601,0,1166,61761,2688,0,3581,78809,149391,0,114,655773,1765,5571,0,8203,3550,1941,1456330,6078,5732,12,1,12,53811,926,74652,421337,262,157706,0,0,76,2227,253464,0,0,41737,18547,0,126018,413459,96,19055,0,0,0,0,157,334698,55082,92,24,0,289,470,51,103992,19738,1749,90368,20934,0,8213,58629,319,5701,28141,1019,142980,2,15224,118,51,714,26677,325149,155553,25133,3,662,85,36530,324330,13186,157,962004,561,5,0,90194,22026,6606,535,2,400,14,0,0,18866,565571,367,183751,52,409,38029,0,5324,182,351985,503974,31,42,2807,2292,24213,8,96,111,195,337,8983,17529,147245,0,1821,4669,61,1402,3538,26337,538272,371,42,0,0,29,27,0,62463,50628,239573,6402,2014,63454,2318,0,753,73,11,1264793,149313,1726741,11040,5962,452091,1130483,0,88407,2341,6346,210052,815,310,5727,8,398633,0,944,42,7638,5371,286,0,0,597859,7609,3874,163471,192844,50170,72,188,490,0,528,269,0,193248,38322,201211,780554
1632,2017,Eastern Africa,7591799,117034,528899,0,0,0,0,0,40763,0,0,0,0,0,327,0,0,0,0,8795,0,0,844,0,0,0,0,0,0,4416,0,0,0,0,0,354988,7506,0,254,983,0,0,4580,5190,0,0,7354,23,0,0,72503,50316,0,0,0,0,43,0,0,0,217,936483,254,3910,0,0,0,5322,0,0,227932,0,77578,0,0,0,0,107914,0,0,0,0,0,2004,182,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,43719,142,0,0,50,0,0,1544,0,409,0,0,108602,0,0,0,0,0,0,8862,0,153,0,0,0,35113,216822,61,38,430,0,0,0,0,5923,6606,0,0,0,0,0,0,0,170142,0,1494,0,176,312,0,0,0,0,4210,0,0,0,0,3403,0,0,0,0,0,712,0,4897,0,0,254,0,850,0,592,197307,0,0,0,0,0,0,0,0,0,148,0,569,0,0,0,0,0,0,1096039,41974,1413710,138,1735,0,703303,0,104,0,105,0,0,0,241,0,0,0,0,0,0,0,0,0,0,579305,0,0,14217,172428,3985,0,0,0,0,0,0,0,0,8567,90848,84887
1633,2017,Burundi,299569,3351,24396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,28951,0,0,0,0,0,0,0,0,0,0,0,0
1634,2017,Comoros,12555,597,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,9651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0
1635,2017,Djibouti,116089,1734,5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0
1636,2017,Eritrea,16041,697,1554,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,135,0,0,0,193,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472,122,1499,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,0,0,56,529,0,0,0,0,0,0,0,0,0,0,242,326
1637,2017,Ethiopia,1227143,18447,60232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,3910,0,0,0,0,0,0,217472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467508,0,417150,0,0,0,41734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0
1638,2017,Kenya,1078572,20999,39115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11231,0,0,0,0,0,0,0,0,2115,0,36692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485864,111,91862,0,0,0,7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332008,0,0,0,39721,0,0,0,0,0,0,0,0,0,0,0,0
1639,2017,Madagascar,33844,5048,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,11557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,2017,Malawi,237104,11924,38485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11605,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,9682,0,0,0,0,0,0,0,0,0,0,43144,37432
1641,2017,Mauritius,28713,200,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8364,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,2964,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8689,0,0,0,50,0,0,146,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,624,0,27,1131,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,49,0,0,0,0,0,0,0,0,0,0,0
1642,2017,Mayotte,74399,772,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,2017,Mozambique,246954,18059,62180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8685,0,0,0,0,0,0,85839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476,0,0,0,0,0,0,0,0,0,0,6583,28169
1644,2017,Réunion,129153,5260,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17019,0,0,0,0,0,0,0,0,5136,6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,2017,Rwanda,443088,2592,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92521,0,0,0,42927,0,0,0,0,0,0,0,0,0,0,0,0
1646,2017,Seychelles,12926,153,287,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,222,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6550,142,0,0,0,0,0,123,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,38,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,137,0,0,0,0,24,0,0,0,0,0,712,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,257,0,24,604,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,28,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,2017,Somalia,44868,8104,14856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,13732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8141,0,0
1648,2017,South Sudan,845239,0,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4580,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87871,0,0,0,0,0,5151,0,0,3322,0,12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0,9570,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,2017,Uganda,1692120,1359,66841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,64092,0,0,0,388,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,217,298749,254,0,0,0,0,0,0,0,4988,0,1512,0,0,0,0,363,0,0,0,0,0,340,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,5745,0,0,0,0,0,0,590,0,296,0,0,61501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,312,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,254,0,0,0,446,108638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40404,0,903199,87,0,0,90652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,35789,1404,0,0,0,0,0,0,0,0,0,0,0
